Fraction,MF,SampID,Retention_time,mz,QCd_area,method,Station
RP,1037_RP,210329_Smp_PS_C,0.662,138.90631,498010.1646120177,CatEx,PS
RP,1037_RP,210329_Smp_PPL_Aloha_A,0.662,138.90631,45119469.32649715,PPL,A
RP,1037_RP,210329_Smp_PPL_Aloha_B,0.662,138.90631,23213777.364339057,PPL,A
RP,1037_RP,210329_Smp_PPL_Aloha_C,0.662,138.90631,36715350.10366273,PPL,A
RP,1037_RP,210329_Smp_PPL_PS_A,0.662,138.90631,16518084.12231924,PPL,PS
RP,1037_RP,210329_Smp_PPL_PS_B,0.662,138.90631,14885876.014165446,PPL,PS
RP,1037_RP,210329_Smp_PPL_PS_C,0.662,138.90631,23269791.24601657,PPL,PS
RP,10379_RP,210329_Smp_PPL_Aloha_A,0.667,387.74991,649319.352137367,PPL,A
RP,10379_RP,210329_Smp_PPL_Aloha_B,0.667,387.74991,284902.3470801346,PPL,A
RP,10379_RP,210329_Smp_PPL_Aloha_C,0.667,387.74991,584676.5036851228,PPL,A
RP,10379_RP,210329_Smp_PPL_PS_A,0.667,387.74991,333479.559638189,PPL,PS
RP,10379_RP,210329_Smp_PPL_PS_B,0.667,387.74991,411256.3749338161,PPL,PS
RP,10379_RP,210329_Smp_PPL_PS_C,0.667,387.74991,113182.0802877571,PPL,PS
RP,1038_RP,210329_Smp_Aloha_A,0.774,138.97353,6355761.773151613,CatEx,A
RP,1038_RP,210329_Smp_Aloha_B,0.774,138.97353,6591175.386495641,CatEx,A
RP,1038_RP,210329_Smp_Aloha_C,0.774,138.97353,7377217.755027839,CatEx,A
RP,1038_RP,210329_Smp_PS_A,0.774,138.97353,4549135.85223769,CatEx,PS
RP,1038_RP,210329_Smp_PS_B,0.774,138.97353,5046408.481463937,CatEx,PS
RP,1038_RP,210329_Smp_PS_C,0.774,138.97353,4602584.364420018,CatEx,PS
RP,10397_RP,210329_Smp_PPL_Aloha_A,1.91,388.2179,1484659.5230648173,PPL,A
RP,10397_RP,210329_Smp_PPL_Aloha_B,1.91,388.2179,1431008.2856061491,PPL,A
RP,10397_RP,210329_Smp_PPL_Aloha_C,1.91,388.2179,1492388.395712974,PPL,A
RP,10398_RP,210329_Smp_PPL_Aloha_A,2.801,388.25415,128331760,PPL,A
RP,10398_RP,210329_Smp_PPL_Aloha_B,2.801,388.25415,128065768,PPL,A
RP,10398_RP,210329_Smp_PPL_Aloha_C,2.801,388.25415,137375776,PPL,A
RP,10406_RP,210329_Smp_Aloha_A,0.663,388.71149,839813.2408148696,CatEx,A
RP,10406_RP,210329_Smp_Aloha_B,0.663,388.71149,48147.89541627599,CatEx,A
RP,10406_RP,210329_Smp_Aloha_C,0.663,388.71149,1232384.3453258728,CatEx,A
RP,10406_RP,210329_Smp_PPL_Aloha_A,0.663,388.71149,9003343.389842281,PPL,A
RP,10406_RP,210329_Smp_PPL_Aloha_B,0.663,388.71149,4942334.166540915,PPL,A
RP,10406_RP,210329_Smp_PPL_Aloha_C,0.663,388.71149,7307304.161051001,PPL,A
RP,10406_RP,210329_Smp_PPL_PS_A,0.663,388.71149,2998829.907669208,PPL,PS
RP,10406_RP,210329_Smp_PPL_PS_B,0.663,388.71149,2269252.145234389,PPL,PS
RP,10406_RP,210329_Smp_PPL_PS_C,0.663,388.71149,3536313.325008023,PPL,PS
RP,10407_RP,210329_Smp_PPL_Aloha_A,0.677,388.80804,463213.45858328935,PPL,A
RP,10407_RP,210329_Smp_PPL_Aloha_B,0.677,388.80804,215822.16681034985,PPL,A
RP,10407_RP,210329_Smp_PPL_Aloha_C,0.677,388.80804,24271.220094690656,PPL,A
RP,10407_RP,210329_Smp_PPL_PS_A,0.677,388.80804,50908.14906084573,PPL,PS
RP,10407_RP,210329_Smp_PPL_PS_B,0.677,388.80804,84527.51161726947,PPL,PS
RP,10407_RP,210329_Smp_PPL_PS_C,0.677,388.80804,306336.72828068526,PPL,PS
RP,10416_RP,210329_Smp_PPL_Aloha_A,7.562,389.13635,77347.10638837746,PPL,A
RP,10416_RP,210329_Smp_PPL_Aloha_B,7.562,389.13635,115615.00982152128,PPL,A
RP,10416_RP,210329_Smp_PPL_Aloha_C,7.562,389.13635,108862.77342651706,PPL,A
RP,10420_RP,210329_Smp_Aloha_A,6.055,389.2511,7473242,CatEx,A
RP,10420_RP,210329_Smp_Aloha_B,6.055,389.2511,1050506,CatEx,A
RP,10420_RP,210329_Smp_Aloha_C,6.055,389.2511,5256132,CatEx,A
RP,10420_RP,210329_Smp_PPL_Aloha_A,6.055,389.2511,1537968,PPL,A
RP,10420_RP,210329_Smp_PPL_Aloha_B,6.055,389.2511,919432,PPL,A
RP,10420_RP,210329_Smp_PPL_Aloha_C,6.055,389.2511,2136748,PPL,A
RP,10420_RP,210329_Smp_PPL_PS_A,6.055,389.2511,2364646,PPL,PS
RP,10420_RP,210329_Smp_PPL_PS_B,6.055,389.2511,3362128,PPL,PS
RP,10420_RP,210329_Smp_PPL_PS_C,6.055,389.2511,3612950,PPL,PS
RP,10445_RP,210329_Smp_Aloha_A,0.663,390.70856,666474.4312663752,CatEx,A
RP,10445_RP,210329_Smp_Aloha_B,0.663,390.70856,48314.40110647637,CatEx,A
RP,10445_RP,210329_Smp_Aloha_C,0.663,390.70856,1009094.982512894,CatEx,A
RP,10445_RP,210329_Smp_PPL_Aloha_A,0.663,390.70856,7311180.243069421,PPL,A
RP,10445_RP,210329_Smp_PPL_Aloha_B,0.663,390.70856,3948551.039489033,PPL,A
RP,10445_RP,210329_Smp_PPL_Aloha_C,0.663,390.70856,5820094.518527392,PPL,A
RP,10445_RP,210329_Smp_PPL_PS_A,0.663,390.70856,2571809.0827914625,PPL,PS
RP,10445_RP,210329_Smp_PPL_PS_B,0.663,390.70856,1955217.8948966728,PPL,PS
RP,10445_RP,210329_Smp_PPL_PS_C,0.663,390.70856,2858837.988350446,PPL,PS
RP,10447_RP,210329_Smp_PPL_Aloha_A,0.676,390.85571,132671.69548923784,PPL,A
RP,10447_RP,210329_Smp_PPL_Aloha_B,0.676,390.85571,11872.697524190278,PPL,A
RP,10447_RP,210329_Smp_PPL_Aloha_C,0.676,390.85571,113690.73619650566,PPL,A
RP,10447_RP,210329_Smp_PPL_PS_A,0.676,390.85571,94453.97285598524,PPL,PS
RP,10447_RP,210329_Smp_PPL_PS_B,0.676,390.85571,58290.20659541128,PPL,PS
RP,10447_RP,210329_Smp_PPL_PS_C,0.676,390.85571,164708.00572164956,PPL,PS
RP,10451_RP,210329_Smp_PPL_Aloha_A,0.812,391.01117,566834,PPL,A
RP,10451_RP,210329_Smp_PPL_Aloha_B,0.812,391.01117,272226,PPL,A
RP,10451_RP,210329_Smp_PPL_Aloha_C,0.812,391.01117,584606,PPL,A
RP,10451_RP,210329_Smp_PPL_PS_A,0.812,391.01117,614190,PPL,PS
RP,10451_RP,210329_Smp_PPL_PS_B,0.812,391.01117,125732,PPL,PS
RP,10451_RP,210329_Smp_PPL_PS_C,0.812,391.01117,328690,PPL,PS
RP,1048_RP,210329_Smp_Aloha_A,0.913,139.05028,11785713.522900462,CatEx,A
RP,1048_RP,210329_Smp_Aloha_B,0.913,139.05028,13575826.682278726,CatEx,A
RP,1048_RP,210329_Smp_Aloha_C,0.913,139.05028,8492800.471933998,CatEx,A
RP,1048_RP,210329_Smp_PPL_Aloha_A,0.913,139.05028,5091625.284504174,PPL,A
RP,1048_RP,210329_Smp_PPL_Aloha_B,0.913,139.05028,3977067.257557915,PPL,A
RP,1048_RP,210329_Smp_PPL_Aloha_C,0.913,139.05028,3682394.7631150777,PPL,A
RP,10486_RP,210329_Smp_PPL_Aloha_A,4.042,392.20493,5150612,PPL,A
RP,10486_RP,210329_Smp_PPL_Aloha_B,4.042,392.20493,5558172,PPL,A
RP,10486_RP,210329_Smp_PPL_Aloha_C,4.042,392.20493,5768990,PPL,A
RP,1049_RP,210329_Smp_Aloha_A,1.026,139.05029,24259610,CatEx,A
RP,1049_RP,210329_Smp_Aloha_B,1.026,139.05029,39387248,CatEx,A
RP,1049_RP,210329_Smp_Aloha_C,1.026,139.05029,17923734,CatEx,A
RP,1049_RP,210329_Smp_PPL_Aloha_A,1.026,139.05029,20508140,PPL,A
RP,1049_RP,210329_Smp_PPL_Aloha_B,1.026,139.05029,19921152,PPL,A
RP,1049_RP,210329_Smp_PPL_Aloha_C,1.026,139.05029,23555462,PPL,A
RP,1049_RP,210329_Smp_PPL_PS_A,1.026,139.05029,8112668,PPL,PS
RP,1049_RP,210329_Smp_PPL_PS_B,1.026,139.05029,7636784,PPL,PS
RP,1049_RP,210329_Smp_PPL_PS_C,1.026,139.05029,8801780,PPL,PS
RP,10493_RP,210329_Smp_Aloha_A,0.666,392.70572,305683.9965432423,CatEx,A
RP,10493_RP,210329_Smp_Aloha_B,0.666,392.70572,18436.28221928824,CatEx,A
RP,10493_RP,210329_Smp_Aloha_C,0.666,392.70572,475545.085025783,CatEx,A
RP,10493_RP,210329_Smp_PPL_Aloha_A,0.666,392.70572,3257165.1729245754,PPL,A
RP,10493_RP,210329_Smp_PPL_Aloha_B,0.666,392.70572,1765803.0623999587,PPL,A
RP,10493_RP,210329_Smp_PPL_Aloha_C,0.666,392.70572,2335312.8464720245,PPL,A
RP,10493_RP,210329_Smp_PPL_PS_A,0.666,392.70572,1132261.7403816858,PPL,PS
RP,10493_RP,210329_Smp_PPL_PS_B,0.666,392.70572,843507.2294275198,PPL,PS
RP,10493_RP,210329_Smp_PPL_PS_C,0.666,392.70572,1252221.3173813233,PPL,PS
RP,10498_RP,210329_Smp_PS_A,1.398,393.05423,102111.41377205608,CatEx,PS
RP,10498_RP,210329_Smp_PS_B,1.398,393.05423,150404.53195122577,CatEx,PS
RP,10498_RP,210329_Smp_PS_C,1.398,393.05423,606979.5039540157,CatEx,PS
RP,10499_RP,210329_Smp_PPL_Aloha_A,5.123,393.06479,57600.77674549991,PPL,A
RP,10499_RP,210329_Smp_PPL_Aloha_B,5.123,393.06479,54209.22182889202,PPL,A
RP,10499_RP,210329_Smp_PPL_Aloha_C,5.123,393.06479,49642.359126898875,PPL,A
RP,10508_RP,210329_Smp_PPL_Aloha_A,2.81,393.20956,20269089.95064124,PPL,A
RP,10508_RP,210329_Smp_PPL_Aloha_B,2.81,393.20956,23317465.901125737,PPL,A
RP,10508_RP,210329_Smp_PPL_Aloha_C,2.81,393.20956,29453227.789764136,PPL,A
RP,10508_RP,210329_Smp_PPL_PS_A,2.81,393.20956,5922651.58260061,PPL,PS
RP,10508_RP,210329_Smp_PPL_PS_B,2.81,393.20956,2410392.9876025477,PPL,PS
RP,10508_RP,210329_Smp_PPL_PS_C,2.81,393.20956,9534053.748301214,PPL,PS
RP,10516_RP,210329_Smp_Aloha_A,0.688,393.83923,156621.97982638876,CatEx,A
RP,10516_RP,210329_Smp_Aloha_B,0.688,393.83923,287089.5936686808,CatEx,A
RP,10516_RP,210329_Smp_Aloha_C,0.688,393.83923,1790976.9592923706,CatEx,A
RP,10516_RP,210329_Smp_PS_A,0.688,393.83923,722558.5848439705,CatEx,PS
RP,10516_RP,210329_Smp_PS_B,0.688,393.83923,806007.7398251009,CatEx,PS
RP,10516_RP,210329_Smp_PS_C,0.688,393.83923,127127.78795519008,CatEx,PS
HILICPos,1052_HILICPos,210322_Smp_PPL_Aloha_A,2.228,195.06248,895738,PPL,A
HILICPos,1052_HILICPos,210322_Smp_PPL_Aloha_B,2.228,195.06248,1183126,PPL,A
HILICPos,1052_HILICPos,210322_Smp_PPL_Aloha_C,2.228,195.06248,1555194,PPL,A
HILICPos,1052_HILICPos,210322_Smp_PPL_PS_A,2.228,195.06248,3828480,PPL,PS
HILICPos,1052_HILICPos,210322_Smp_PPL_PS_B,2.228,195.06248,2713022,PPL,PS
HILICPos,1052_HILICPos,210322_Smp_PPL_PS_C,2.228,195.06248,3442220,PPL,PS
RP,10529_RP,210329_Smp_PPL_Aloha_A,4.046,394.20203,1638574,PPL,A
RP,10529_RP,210329_Smp_PPL_Aloha_B,4.046,394.20203,1730150,PPL,A
RP,10529_RP,210329_Smp_PPL_Aloha_C,4.046,394.20203,1767110,PPL,A
RP,1053_RP,210329_Smp_PPL_PS_A,4.803,139.11182,807812.8740139202,PPL,PS
RP,1053_RP,210329_Smp_PPL_PS_B,4.803,139.11182,796092.8254600826,PPL,PS
RP,1053_RP,210329_Smp_PPL_PS_C,4.803,139.11182,915745.9809500984,PPL,PS
RP,10537_RP,210329_Smp_PPL_Aloha_A,0.66,394.69333,1190066.567474597,PPL,A
RP,10537_RP,210329_Smp_PPL_Aloha_B,0.66,394.69333,887429.1953897381,PPL,A
RP,10537_RP,210329_Smp_PPL_Aloha_C,0.66,394.69333,969537.1747891264,PPL,A
RP,10537_RP,210329_Smp_PPL_PS_A,0.66,394.69333,635861.9950908768,PPL,PS
RP,10537_RP,210329_Smp_PPL_PS_B,0.66,394.69333,456267.223513705,PPL,PS
RP,10537_RP,210329_Smp_PPL_PS_C,0.66,394.69333,327018.76411506877,PPL,PS
RP,1054_RP,210329_Smp_PPL_PS_A,4.648,139.11182,1225323.5817967865,PPL,PS
RP,1054_RP,210329_Smp_PPL_PS_B,4.648,139.11182,1176463.7836471498,PPL,PS
RP,1054_RP,210329_Smp_PPL_PS_C,4.648,139.11182,1498882.9519311255,PPL,PS
RP,10561_RP,210329_Smp_Aloha_A,0.687,395.83618,139674.78109440417,CatEx,A
RP,10561_RP,210329_Smp_Aloha_B,0.687,395.83618,169630.6882990663,CatEx,A
RP,10561_RP,210329_Smp_Aloha_C,0.687,395.83618,1145657.854983144,CatEx,A
RP,10561_RP,210329_Smp_PS_A,0.687,395.83618,492078.6542642117,CatEx,PS
RP,10561_RP,210329_Smp_PS_B,0.687,395.83618,520770.21616543207,CatEx,PS
RP,10561_RP,210329_Smp_PS_C,0.687,395.83618,104213.86297073933,CatEx,PS
RP,10569_RP,210329_Smp_PPL_Aloha_A,9.53,396.073,83972.90192755351,PPL,A
RP,10569_RP,210329_Smp_PPL_Aloha_B,9.53,396.073,68995.14919064456,PPL,A
RP,10569_RP,210329_Smp_PPL_Aloha_C,9.53,396.073,58620.569126834824,PPL,A
HILICPos,1057_HILICPos,210322_Smp_Aloha_A,8.343,196.097,2276156,CatEx,A
HILICPos,1057_HILICPos,210322_Smp_Aloha_B,8.343,196.097,2145430,CatEx,A
HILICPos,1057_HILICPos,210322_Smp_Aloha_C,8.343,196.097,2108560,CatEx,A
RP,1058_RP,210329_Smp_PPL_PS_A,4.291,139.11186,1957781.3821060369,PPL,PS
RP,1058_RP,210329_Smp_PPL_PS_B,4.291,139.11186,1428187.4208531308,PPL,PS
RP,1058_RP,210329_Smp_PPL_PS_C,4.291,139.11186,1478365.8127342234,PPL,PS
RP,10584_RP,210329_Smp_PPL_Aloha_A,0.658,396.69101,639940.0797399879,PPL,A
RP,10584_RP,210329_Smp_PPL_Aloha_B,0.658,396.69101,636519.6769162288,PPL,A
RP,10584_RP,210329_Smp_PPL_Aloha_C,0.658,396.69101,609805.2794454397,PPL,A
RP,10584_RP,210329_Smp_PPL_PS_A,0.658,396.69101,577319.7690789467,PPL,PS
RP,10584_RP,210329_Smp_PPL_PS_B,0.658,396.69101,416180.33468505234,PPL,PS
RP,10584_RP,210329_Smp_PPL_PS_C,0.658,396.69101,141556.2679759,PPL,PS
RP,10585_RP,210329_Smp_PPL_Aloha_A,0.655,396.73642,3284120.87255979,PPL,A
RP,10585_RP,210329_Smp_PPL_Aloha_B,0.655,396.73642,1256420.3829774074,PPL,A
RP,10585_RP,210329_Smp_PPL_Aloha_C,0.655,396.73642,2802107.979723878,PPL,A
RP,10585_RP,210329_Smp_PPL_PS_A,0.655,396.73642,1171553.696785971,PPL,PS
RP,10585_RP,210329_Smp_PPL_PS_B,0.655,396.73642,926550.1257278954,PPL,PS
RP,10585_RP,210329_Smp_PPL_PS_C,0.655,396.73642,555095.7980905701,PPL,PS
RP,10586_RP,210329_Smp_Aloha_A,0.658,396.76443,93086.53456750108,CatEx,A
RP,10586_RP,210329_Smp_Aloha_B,0.658,396.76443,107635.39226962182,CatEx,A
RP,10586_RP,210329_Smp_Aloha_C,0.658,396.76443,1092387.3032246954,CatEx,A
RP,10586_RP,210329_Smp_PS_A,0.658,396.76443,383275.21888843423,CatEx,PS
RP,10586_RP,210329_Smp_PS_B,0.658,396.76443,580207.6430695828,CatEx,PS
RP,10586_RP,210329_Smp_PS_C,0.658,396.76443,24750.31350761179,CatEx,PS
RP,10586_RP,210329_Smp_PPL_Aloha_A,0.658,396.76443,825163.0476023023,PPL,A
RP,10586_RP,210329_Smp_PPL_Aloha_B,0.658,396.76443,163002.12596290867,PPL,A
RP,10586_RP,210329_Smp_PPL_Aloha_C,0.658,396.76443,1233669.5380828003,PPL,A
RP,10586_RP,210329_Smp_PPL_PS_A,0.658,396.76443,431410.4744663947,PPL,PS
RP,10586_RP,210329_Smp_PPL_PS_B,0.658,396.76443,291564.3632958036,PPL,PS
RP,10586_RP,210329_Smp_PPL_PS_C,0.658,396.76443,965971.347579262,PPL,PS
RP,10594_RP,210329_Smp_PPL_Aloha_A,0.901,397.01987,4524069.455527587,PPL,A
RP,10594_RP,210329_Smp_PPL_Aloha_B,0.901,397.01987,902332.026035502,PPL,A
RP,10594_RP,210329_Smp_PPL_Aloha_C,0.901,397.01987,2892920.645364916,PPL,A
RP,10594_RP,210329_Smp_PPL_PS_A,0.901,397.01987,289628.8938386508,PPL,PS
RP,10594_RP,210329_Smp_PPL_PS_B,0.901,397.01987,513445.95948489767,PPL,PS
RP,10594_RP,210329_Smp_PPL_PS_C,0.901,397.01987,834339.5091463153,PPL,PS
RP,10596_RP,210329_Smp_PPL_Aloha_A,7.718,397.08502,186350.6540876457,PPL,A
RP,10596_RP,210329_Smp_PPL_Aloha_B,7.718,397.08502,185540.709152896,PPL,A
RP,10596_RP,210329_Smp_PPL_Aloha_C,7.718,397.08502,196089.75200022737,PPL,A
RP,10596_RP,210329_Smp_PPL_PS_A,7.718,397.08502,284949.5205193756,PPL,PS
RP,10596_RP,210329_Smp_PPL_PS_B,7.718,397.08502,279367.06064292043,PPL,PS
RP,10596_RP,210329_Smp_PPL_PS_C,7.718,397.08502,305167.4612149095,PPL,PS
HILICPos,1060_HILICPos,210322_Smp_PPL_Aloha_A,2.151,196.13344,19552118,PPL,A
HILICPos,1060_HILICPos,210322_Smp_PPL_Aloha_B,2.151,196.13344,20053234,PPL,A
HILICPos,1060_HILICPos,210322_Smp_PPL_Aloha_C,2.151,196.13344,20344124,PPL,A
RP,10612_RP,210329_Smp_Aloha_A,0.675,397.84021,14922.122461896884,CatEx,A
RP,10612_RP,210329_Smp_Aloha_B,0.675,397.84021,27247.81160721114,CatEx,A
RP,10612_RP,210329_Smp_Aloha_C,0.675,397.84021,190482.37743646745,CatEx,A
RP,10612_RP,210329_Smp_PPL_PS_A,0.675,397.84021,26538.697485221743,PPL,PS
RP,10612_RP,210329_Smp_PPL_PS_B,0.675,397.84021,211727.7592779809,PPL,PS
RP,10612_RP,210329_Smp_PPL_PS_C,0.675,397.84021,301073.7772677439,PPL,PS
RP,1063_RP,210329_Smp_PPL_PS_A,2.658,139.11192,1175764,PPL,PS
RP,1063_RP,210329_Smp_PPL_PS_B,2.658,139.11192,1467502,PPL,PS
RP,1063_RP,210329_Smp_PPL_PS_C,2.658,139.11192,947976,PPL,PS
RP,10631_RP,210329_Smp_PPL_Aloha_A,0.66,398.73322,2824831.7048966996,PPL,A
RP,10631_RP,210329_Smp_PPL_Aloha_B,0.66,398.73322,1045208.8816884644,PPL,A
RP,10631_RP,210329_Smp_PPL_Aloha_C,0.66,398.73322,2412842.530873152,PPL,A
RP,10631_RP,210329_Smp_PPL_PS_A,0.66,398.73322,1335590.4038190534,PPL,PS
RP,10631_RP,210329_Smp_PPL_PS_B,0.66,398.73322,1143949.0017527852,PPL,PS
RP,10631_RP,210329_Smp_PPL_PS_C,0.66,398.73322,606243.7369165546,PPL,PS
RP,10632_RP,210329_Smp_Aloha_A,0.654,398.76147,104369.22267986769,CatEx,A
RP,10632_RP,210329_Smp_Aloha_B,0.654,398.76147,197694.1364756648,CatEx,A
RP,10632_RP,210329_Smp_Aloha_C,0.654,398.76147,1845774.696137216,CatEx,A
RP,10632_RP,210329_Smp_PS_A,0.654,398.76147,667842.703182544,CatEx,PS
RP,10632_RP,210329_Smp_PS_B,0.654,398.76147,1082927.4375162446,CatEx,PS
RP,10632_RP,210329_Smp_PS_C,0.654,398.76147,71929.08717777979,CatEx,PS
RP,10632_RP,210329_Smp_PPL_Aloha_A,0.654,398.76147,2085054.647363667,PPL,A
RP,10632_RP,210329_Smp_PPL_Aloha_B,0.654,398.76147,66487.57374860162,PPL,A
RP,10632_RP,210329_Smp_PPL_Aloha_C,0.654,398.76147,1573977.915965191,PPL,A
RP,10632_RP,210329_Smp_PPL_PS_A,0.654,398.76147,612945.4615173406,PPL,PS
RP,10632_RP,210329_Smp_PPL_PS_B,0.654,398.76147,430685.1969765448,PPL,PS
RP,10632_RP,210329_Smp_PPL_PS_C,0.654,398.76147,1459680.025586923,PPL,PS
RP,1064_RP,210329_Smp_PPL_PS_A,6.293,139.11194,400868.5119689116,PPL,PS
RP,1064_RP,210329_Smp_PPL_PS_B,6.293,139.11194,270694.11913658463,PPL,PS
RP,1064_RP,210329_Smp_PPL_PS_C,6.293,139.11194,403039.8104247139,PPL,PS
RP,1065_RP,210329_Smp_PPL_PS_A,4.855,139.11194,666448.5658433363,PPL,PS
RP,1065_RP,210329_Smp_PPL_PS_B,4.855,139.11194,1178413.6320594558,PPL,PS
RP,1065_RP,210329_Smp_PPL_PS_C,4.855,139.11194,785754.8034764447,PPL,PS
RP,10663_RP,210329_Smp_PPL_Aloha_A,4.241,400.21808,326138.9905777228,PPL,A
RP,10663_RP,210329_Smp_PPL_Aloha_B,4.241,400.21808,279473.66688883665,PPL,A
RP,10663_RP,210329_Smp_PPL_Aloha_C,4.241,400.21808,346841.9161135306,PPL,A
HILICPos,1067_HILICPos,210322_Smp_PPL_Aloha_A,2.268,197.08087,1792628,PPL,A
HILICPos,1067_HILICPos,210322_Smp_PPL_Aloha_B,2.268,197.08087,1925834,PPL,A
HILICPos,1067_HILICPos,210322_Smp_PPL_Aloha_C,2.268,197.08087,2333094,PPL,A
HILICPos,1067_HILICPos,210322_Smp_PPL_PS_A,2.268,197.08087,4863960,PPL,PS
HILICPos,1067_HILICPos,210322_Smp_PPL_PS_B,2.268,197.08087,5209002,PPL,PS
HILICPos,1067_HILICPos,210322_Smp_PPL_PS_C,2.268,197.08087,5868804,PPL,PS
RP,1067_RP,210329_Smp_Aloha_A,0.764,139.14281,4860642.580109737,CatEx,A
RP,1067_RP,210329_Smp_Aloha_B,0.764,139.14281,4662432.008842364,CatEx,A
RP,1067_RP,210329_Smp_Aloha_C,0.764,139.14281,2932480.6901033474,CatEx,A
RP,1067_RP,210329_Smp_PS_A,0.764,139.14281,3550144.9458422633,CatEx,PS
RP,1067_RP,210329_Smp_PS_B,0.764,139.14281,4478446.306382625,CatEx,PS
RP,1067_RP,210329_Smp_PS_C,0.764,139.14281,4204044.077554596,CatEx,PS
RP,10671_RP,210329_Smp_PPL_Aloha_A,0.659,400.80115,19576.944685074388,PPL,A
RP,10671_RP,210329_Smp_PPL_Aloha_B,0.659,400.80115,126377.12614760398,PPL,A
RP,10671_RP,210329_Smp_PPL_Aloha_C,0.659,400.80115,16924.637633704984,PPL,A
RP,10671_RP,210329_Smp_PPL_PS_A,0.659,400.80115,18089.365478002805,PPL,PS
RP,10671_RP,210329_Smp_PPL_PS_B,0.659,400.80115,231808.1768706973,PPL,PS
RP,10671_RP,210329_Smp_PPL_PS_C,0.659,400.80115,561406.8421250776,PPL,PS
RP,10677_RP,210329_Smp_PPL_Aloha_A,0.913,401.12399,530942,PPL,A
RP,10677_RP,210329_Smp_PPL_Aloha_B,0.913,401.12399,700058,PPL,A
RP,10677_RP,210329_Smp_PPL_Aloha_C,0.913,401.12399,456588,PPL,A
RP,10677_RP,210329_Smp_PPL_PS_A,0.913,401.12399,630932,PPL,PS
RP,10677_RP,210329_Smp_PPL_PS_B,0.913,401.12399,593416,PPL,PS
RP,10677_RP,210329_Smp_PPL_PS_C,0.913,401.12399,529786,PPL,PS
RP,10679_RP,210329_Smp_PPL_Aloha_A,2.331,401.23849,1465740.684685585,PPL,A
RP,10679_RP,210329_Smp_PPL_Aloha_B,2.331,401.23849,1482492.3288247492,PPL,A
RP,10679_RP,210329_Smp_PPL_Aloha_C,2.331,401.23849,1614026.3936752798,PPL,A
RP,10687_RP,210329_Smp_Aloha_A,0.683,401.75443,27097.908612304986,CatEx,A
RP,10687_RP,210329_Smp_Aloha_B,0.683,401.75443,19711.619281185336,CatEx,A
RP,10687_RP,210329_Smp_Aloha_C,0.683,401.75443,151442.5673093938,CatEx,A
RP,10687_RP,210329_Smp_PPL_Aloha_A,0.683,401.75443,240250.9258790956,PPL,A
RP,10687_RP,210329_Smp_PPL_Aloha_B,0.683,401.75443,138314.12047800046,PPL,A
RP,10687_RP,210329_Smp_PPL_Aloha_C,0.683,401.75443,130945.10616656824,PPL,A
RP,10687_RP,210329_Smp_PPL_PS_A,0.683,401.75443,1084224.8624176646,PPL,PS
RP,10687_RP,210329_Smp_PPL_PS_B,0.683,401.75443,1149315.2319825084,PPL,PS
RP,10687_RP,210329_Smp_PPL_PS_C,0.683,401.75443,201830.98584307832,PPL,PS
RP,10698_RP,210329_Smp_PPL_Aloha_A,2.89,402.23358,28765064,PPL,A
RP,10698_RP,210329_Smp_PPL_Aloha_B,2.89,402.23358,27611610,PPL,A
RP,10698_RP,210329_Smp_PPL_Aloha_C,2.89,402.23358,29559770,PPL,A
HILICPos,1070_HILICPos,210322_Smp_PPL_Aloha_A,2.238,197.12836,4775346,PPL,A
HILICPos,1070_HILICPos,210322_Smp_PPL_Aloha_B,2.238,197.12836,4139854,PPL,A
HILICPos,1070_HILICPos,210322_Smp_PPL_Aloha_C,2.238,197.12836,4378028,PPL,A
HILICPos,1070_HILICPos,210322_Smp_PPL_PS_A,2.238,197.12836,3721044,PPL,PS
HILICPos,1070_HILICPos,210322_Smp_PPL_PS_B,2.238,197.12836,2797004,PPL,PS
HILICPos,1070_HILICPos,210322_Smp_PPL_PS_C,2.238,197.12836,3602846,PPL,PS
RP,10703_RP,210329_Smp_Aloha_A,4.116,402.27026,442166,CatEx,A
RP,10703_RP,210329_Smp_Aloha_B,4.116,402.27026,209166,CatEx,A
RP,10703_RP,210329_Smp_Aloha_C,4.116,402.27026,232414,CatEx,A
RP,10703_RP,210329_Smp_PPL_Aloha_A,4.116,402.27026,5236828,PPL,A
RP,10703_RP,210329_Smp_PPL_Aloha_B,4.116,402.27026,5933618,PPL,A
RP,10703_RP,210329_Smp_PPL_Aloha_C,4.116,402.27026,7083488,PPL,A
RP,10703_RP,210329_Smp_PPL_PS_A,4.116,402.27026,2210256,PPL,PS
RP,10703_RP,210329_Smp_PPL_PS_B,4.116,402.27026,2589068,PPL,PS
RP,10703_RP,210329_Smp_PPL_PS_C,4.116,402.27026,3197922,PPL,PS
RP,10707_RP,210329_Smp_PPL_Aloha_A,0.656,402.68494,843815.2768342171,PPL,A
RP,10707_RP,210329_Smp_PPL_Aloha_B,0.656,402.68494,365267.8179919088,PPL,A
RP,10707_RP,210329_Smp_PPL_Aloha_C,0.656,402.68494,698890.1963129435,PPL,A
RP,10707_RP,210329_Smp_PPL_PS_A,0.656,402.68494,295992.4124712565,PPL,PS
RP,10707_RP,210329_Smp_PPL_PS_B,0.656,402.68494,534823.2824119122,PPL,PS
RP,10707_RP,210329_Smp_PPL_PS_C,0.656,402.68494,208238.21958278312,PPL,PS
